id,title,description,property_type,url,price,predicted_price,address,neighborhood,city,zip_code,latitude,longitude,living_area,rooms,bedrooms,bathrooms,year_built,floor,energy_label,has_balcony,has_garden,is_furnished,has_parking,scraped_at,listed_since,updated_at,is_active,property_age,amenity_score,bedroom_ratio,bathroom_ratio,area_per_room,area_per_bedroom,distance_to_center_km,is_central,neighborhood_avg_price,neighborhood_avg_area,neighborhood_property_count,property_type_house,property_type_studio,property_type_room,energy_label_encoded,price_difference,discount_pct,potential_savings
4562,Cabralstraat 24-1,Apartment for sale: Cabralstraat 24-1 1057 CH Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cabralstraat-24-1/89745242/,350000.0,408604.07436861884,Cabralstraat 24-1,West,amsterdam,1057 CH,52.3694846,4.85294,49.0,4.0,3.0,1.0,1926.0,1.0,D,1,0,0,1,2026-05-03 17:51:15.430986+00:00,Log in to view,2026-05-03 17:51:15.430995+00:00,True,100.0,2,0.75,0.25,12.25,16.333333333333332,2.707278617845979,0,515586,64.19,84063,0,0,0,2,58604.074368618836,0.14342508566311957,58604.074368618836
4271,Van Ostadestraat 144-4A,Apartment for sale: Van Ostadestraat 144-4A 1072 TE Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-144-4a/89764250/,400000.0,466640.64842136996,Van Ostadestraat 144-4A,Zuid,amsterdam,1072 TE,52.3521572,4.8926703,38.0,2.0,1.0,1.0,1902.0,4.0,A+,1,0,0,1,2026-05-03 16:14:51.193070+00:00,Log in to view,2026-05-03 16:14:51.193080+00:00,True,124.0,2,0.5,0.5,19.0,38.0,2.317686292339632,0,672188,76.31,84336,0,0,0,6,66640.64842136996,0.14280935157880714,66640.64842136996
4759,Amstel 204-B,Apartment for sale: Amstel 204-B 1017 AH Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstel-204-b/43372188/,425000.0,495300.56469034776,Amstel 204-B,Centrum,amsterdam,1017 AH,52.3660882,4.9001535,55.0,2.0,1.0,1.0,1974.0,0.0,D,0,1,0,1,2026-05-03 19:04:17.736467+00:00,Log in to view,2026-05-03 19:04:17.736480+00:00,True,52.0,2,0.5,0.5,27.5,55.0,0.9315452373474713,1,647612,71.4,57168,0,0,0,2,70300.56469034776,0.14193515958193648,70300.56469034776
4500,Tweede van Swindenstraat 190-H,Apartment for sale: Tweede van Swindenstraat 190-H 1093 XA Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tweede-van-swindenstraat-190-h/43310151/,595000.0,693168.1715155554,Tweede van Swindenstraat 190-H,Oost,amsterdam,1093 XA,52.3623705,4.9291177,77.0,3.0,2.0,1.0,1893.0,0.0,C,0,1,0,1,2026-05-03 17:31:37.105603+00:00,Log in to view,2026-05-03 17:31:37.105614+00:00,True,133.0,2,0.6666666666666666,0.3333333333333333,25.666666666666668,38.5,2.7589377538014648,0,553018,75.73,77556,0,0,0,3,98168.17151555535,0.1416224453885681,98168.17151555535
4464,Jonas Daniël Meijerplein 25-D,Apartment for sale: Jonas Daniël Meijerplein 25-D 1011 RG Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jonas-daniel-meijerplein-25-d/89778223/,499500.0,581027.7638932075,Jonas Daniël Meijerplein 25-D,Centrum,amsterdam,1011 RG,52.367124,4.9059878,58.0,4.0,2.0,1.0,1790.0,4.0,A,1,0,1,0,2026-05-03 17:21:49.659922+00:00,Log in to view,2026-05-03 17:21:49.659932+00:00,True,236.0,2,0.5,0.25,14.5,29.0,1.1304404285089737,1,647612,71.4,57168,0,0,0,5,81527.76389320754,0.14031646843676868,81527.76389320754
4353,Van Speijkstraat 12-1,Apartment for sale: Van Speijkstraat 12-1 1057 HA Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-speijkstraat-12-1/43249974/,535000.0,622306.0495857714,Van Speijkstraat 12-1,West,amsterdam,1057 HA,52.366806,4.8609155,73.0,3.0,2.0,1.0,1923.0,2.0,C,1,0,0,1,2026-05-03 16:40:52.738138+00:00,Log in to view,2026-05-03 16:40:52.738147+00:00,True,103.0,2,0.6666666666666666,0.3333333333333333,24.333333333333332,36.5,2.245745727074237,0,515586,64.19,84063,0,0,0,3,87306.0495857714,0.14029439315893738,87306.0495857714
4320,Jan van Riebeekstraat 1-2,Apartment for sale: Jan van Riebeekstraat 1-2 1057 ZW Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-van-riebeekstraat-1-2/43364212/,395000.0,459369.90572637547,Jan van Riebeekstraat 1-2,West,amsterdam,1057 ZW,52.3706703,4.858814,54.0,3.0,2.0,1.0,1974.0,2.0,D,0,0,0,1,2026-05-03 16:28:55.618446+00:00,Log in to view,2026-05-03 16:28:55.618464+00:00,True,52.0,1,0.6666666666666666,0.3333333333333333,18.0,27.0,2.294766640018313,0,515586,64.19,84063,0,0,0,2,64369.905726375466,0.14012651879010446,64369.905726375466
4704,James Bradleystraat 17,House for sale: James Bradleystraat 17 1086 ZM Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-james-bradleystraat-17/43123246/,475000.0,551705.3676851547,James Bradleystraat 17,Zuid,amsterdam,1086 ZM,52.3600857,4.9801254,70.0,3.0,2.0,1.0,2006.0,3.0,A,1,1,0,1,2026-05-03 18:49:52.044368+00:00,Log in to view,2026-05-03 18:49:52.044377+00:00,True,20.0,3,0.6666666666666666,0.3333333333333333,23.333333333333332,35.0,6.126905262804661,0,672188,76.31,84336,1,0,0,5,76705.36768515466,0.1390332089879695,76705.36768515466
5068,betaalbare koopappartementen (Bouwnr. 02.11 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 02.11 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0211-m1/43174288/,356499.0,413268.6341654616,betaalbare koopappartementen (Bouwnr. 02.11 - M1),Oost,amsterdam,1096 BN,,,47.0,2.0,1.0,1.0,2026.0,3.0,A,1,1,0,1,2026-05-03 20:58:30.260084+00:00,Log in to view,2026-05-03 20:58:30.260094+00:00,True,0.0,3,0.5,0.5,23.5,47.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,56769.63416546158,0.1373673912613764,56769.63416546158
5075,betaalbare koopappartementen (Bouwnr. 02.19 - M1),Apartment for sale: betaalbare koopappartementen (Bouwnr. 02.19 - M1) 1096 BN Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-betaalbare-koopappartementen-bouwnr-0219-m1/43174285/,356499.0,413268.6341654616,betaalbare koopappartementen (Bouwnr. 02.19 - M1),Oost,amsterdam,1096 BN,,,47.0,2.0,1.0,1.0,2026.0,3.0,A,1,1,0,1,2026-05-03 21:03:03.141567+00:00,Log in to view,2026-05-03 21:03:03.141577+00:00,True,0.0,3,0.5,0.5,23.5,47.0,3.1470176740040827,0,553018,75.73,77556,0,0,0,5,56769.63416546158,0.1373673912613764,56769.63416546158
4328,Narva-eiland 94,Apartment for sale: Narva-eiland 94 1014 ZJ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-narva-eiland-94/89733031/,815000.0,944280.4854482237,Narva-eiland 94,Centrum,amsterdam,1014 ZJ,52.3925904,4.8806355,101.0,5.0,4.0,1.0,2018.0,3.0,A+,1,0,0,1,2026-05-03 16:28:55.784782+00:00,Log in to view,2026-05-03 16:28:55.784793+00:00,True,8.0,2,0.8,0.2,20.2,25.25,2.320082597283642,0,647612,71.4,57168,0,0,0,6,129280.48544822366,0.13690898778540128,129280.48544822366
4916,Rietwijkerstraat 60-2,Apartment for sale: Rietwijkerstraat 60-2 1059 XB Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rietwijkerstraat-60-2/43310301/,350000.0,405426.90750833566,Rietwijkerstraat 60-2,Nieuw-West,amsterdam,1059 XB,52.3497121,4.8471163,46.0,2.0,1.0,1.0,1933.0,3.0,C,1,0,0,1,2026-05-03 20:07:41.978481+00:00,Log in to view,2026-05-03 20:07:41.978492+00:00,True,93.0,2,0.5,0.5,23.0,46.0,4.02006200285622,0,419951,78.08,75057,0,0,0,3,55426.90750833566,0.13671245416091696,55426.90750833566
4552,Camperstraat 3-2,Apartment for sale: Camperstraat 3-2 1091 AD Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-camperstraat-3-2/43388889/,500000.0,578954.6583048642,Camperstraat 3-2,Oost,amsterdam,1091 AD,52.3590984,4.9128714,61.0,3.0,2.0,1.0,1903.0,2.0,A++,1,0,0,1,2026-05-03 17:51:15.258924+00:00,Log in to view,2026-05-03 17:51:15.259007+00:00,True,123.0,2,0.6666666666666666,0.3333333333333333,20.333333333333332,30.5,2.07880345641167,0,553018,75.73,77556,0,0,0,7,78954.65830486419,0.13637451080545324,78954.65830486419
4316,Bestevâerstraat 188-2,Apartment for sale: Bestevâerstraat 188-2 1055 TS Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bestevaerstraat-188-2/43375737/,400000.0,462947.6113772668,Bestevâerstraat 188-2,West,amsterdam,1055 TS,52.3788201,4.8583352,48.0,3.0,2.0,1.0,1974.0,2.0,C,0,1,0,1,2026-05-03 16:28:55.417696+00:00,Log in to view,2026-05-03 16:28:55.417707+00:00,True,52.0,2,0.6666666666666666,0.3333333333333333,16.0,24.0,2.4012431254485067,0,515586,64.19,84063,0,0,0,3,62947.61137726682,0.1359713493066699,62947.61137726682
4234,IJburglaan 1445,Apartment for sale: IJburglaan 1445 1087 KH Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ijburglaan-1445/89513340/,725000.0,839022.915477873,IJburglaan 1445,Zuid,amsterdam,1087 KH,52.3528195,5.00033,139.0,4.0,3.0,1.0,2004.0,5.0,A+,1,0,0,1,2026-05-03 16:00:22.229049+00:00,Log in to view,2026-05-03 16:00:22.229059+00:00,True,22.0,2,0.75,0.25,34.75,46.333333333333336,7.664514552070339,0,672188,76.31,84336,0,0,0,6,114022.91547787294,0.13589964394825876,114022.91547787294
5127,Appartementen op het groene erf (Bouwnr. 5),Apartment for sale: Appartementen op het groene erf (Bouwnr. 5) 1035 PP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartementen-op-het-groene-erf-bouwnr-5/89599792/,790000.0,913917.7479172485,Appartementen op het groene erf (Bouwnr. 5),Noord,amsterdam,1035 PP,,,117.0,3.0,2.0,1.0,2020.0,0.0,A++,0,0,0,1,2026-05-03 21:19:58.368529+00:00,Log in to view,2026-05-03 21:19:58.368538+00:00,True,6.0,1,0.6666666666666666,0.3333333333333333,39.0,58.5,3.1470176740040827,0,463766,75.37,52528,0,0,0,7,123917.74791724852,0.13558960661355793,123917.74791724852
5115,Appartementen op het groene erf (Bouwnr. 9),Apartment for sale: Appartementen op het groene erf (Bouwnr. 9) 1035 PP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartementen-op-het-groene-erf-bouwnr-9/89599793/,790000.0,913917.7479172485,Appartementen op het groene erf (Bouwnr. 9),Noord,amsterdam,1035 PP,,,117.0,3.0,2.0,1.0,2020.0,0.0,A++,0,0,0,1,2026-05-03 21:19:58.189328+00:00,Log in to view,2026-05-03 21:19:58.189339+00:00,True,6.0,1,0.6666666666666666,0.3333333333333333,39.0,58.5,3.1470176740040827,0,463766,75.37,52528,0,0,0,7,123917.74791724852,0.13558960661355793,123917.74791724852
4223,Adelaarsweg 25,Apartment for sale: Adelaarsweg 25 1021 BP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-adelaarsweg-25/89677354/,795000.0,919475.1798283077,Adelaarsweg 25,Noord,amsterdam,1021 BP,52.3848882,4.912649,122.0,4.0,3.0,1.0,1927.0,1.0,A++,0,1,0,1,2026-05-03 15:52:50.102904+00:00,Log in to view,2026-05-03 15:52:50.102918+00:00,True,99.0,2,0.75,0.25,30.5,40.666666666666664,1.9069745166900545,1,463766,75.37,52528,0,0,0,7,124475.17982830771,0.13537633484739717,124475.17982830771
4622,Welnastraat 649,Apartment for sale: Welnastraat 649 1096 GJ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-welnastraat-649/89604651/,270000.0,311969.6536139981,Welnastraat 649,Oost,amsterdam,1096 GJ,52.3386806,4.9207079,29.0,2.0,1.0,1.0,2011.0,7.0,A,1,1,0,1,2026-05-03 18:18:28.667158+00:00,Log in to view,2026-05-03 18:18:28.667170+00:00,True,15.0,3,0.5,0.5,14.5,29.0,4.273037311643634,0,553018,75.73,77556,0,0,0,5,41969.65361399809,0.13453120560863074,41969.65361399809
4469,Singel 73-A,House for sale: Singel 73-A 1012 VE Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-singel-73-a/43366986/,799000.0,922860.0812812198,Singel 73-A,Centrum,amsterdam,1012 VE,52.3764488,4.8919201,95.0,5.0,4.0,1.0,1730.0,3.0,D,0,0,0,1,2026-05-03 17:21:49.734151+00:00,Log in to view,2026-05-03 17:21:49.734160+00:00,True,296.0,1,0.8,0.2,19.0,23.75,0.3848703080475419,1,647612,71.4,57168,1,0,0,2,123860.08128121984,0.134213283024728,123860.08128121984
4299,Reitzstraat 3-E,Apartment for sale: Reitzstraat 3-E 1091 VZ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-reitzstraat-3-e/43380974/,500000.0,576720.3327141205,Reitzstraat 3-E,Oost,amsterdam,1091 VZ,52.3545682,4.9172793,74.0,4.0,3.0,1.0,1990.0,4.0,A,1,0,0,1,2026-05-03 16:24:15.743782+00:00,Log in to view,2026-05-03 16:24:15.743792+00:00,True,36.0,2,0.75,0.25,18.5,24.666666666666668,2.656003191374411,0,553018,75.73,77556,0,0,0,5,76720.33271412051,0.13302865940769715,76720.33271412051
4408,Nieuwegrachtje 26,Apartment for sale: Nieuwegrachtje 26 1011 VP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nieuwegrachtje-26/89726678/,400000.0,461020.63138252526,Nieuwegrachtje 26,Centrum,amsterdam,1011 VP,52.3706137,4.9088717,52.0,2.0,1.0,1.0,1981.0,1.0,B,0,1,0,1,2026-05-03 17:00:09.113264+00:00,Log in to view,2026-05-03 17:00:09.113274+00:00,True,45.0,2,0.5,0.5,26.0,52.0,1.1492876238386824,1,647612,71.4,57168,0,0,0,4,61020.63138252526,0.13235987118306267,61020.63138252526
4984,Katrijpstraat 119,Apartment for sale: Katrijpstraat 119 1024 SP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-katrijpstraat-119/43910204/,427840.0,492841.0869064038,Katrijpstraat 119,Noord,amsterdam,1024 SP,52.393482,4.9529632,58.0,2.0,1.0,1.0,2024.0,1.0,A++,1,1,0,1,2026-05-03 20:34:38.411675+00:00,Log in to view,2026-05-03 20:34:38.411685+00:00,True,2.0,3,0.5,0.5,29.0,58.0,4.699252311615555,0,463766,75.37,52528,0,0,0,7,65001.08690640383,0.1318905599255532,65001.08690640383
4944,Boulevardpad 34,Apartment for sale: Boulevardpad 34 1018 HP Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-boulevardpad-34/43352121/,525000.0,604477.8233413819,Boulevardpad 34,Centrum,amsterdam,1018 HP,52.3688464,4.9232355,74.0,3.0,2.0,1.0,1984.0,3.0,B,1,1,0,1,2026-05-03 20:17:18.740087+00:00,Log in to view,2026-05-03 20:17:18.740098+00:00,True,42.0,3,0.6666666666666666,0.3333333333333333,24.666666666666668,37.0,2.1437577439356676,0,647612,71.4,57168,0,0,0,4,79477.82334138185,0.1314817852242304,79477.82334138185
4276,Van Oldenbarneveldtstraat 64-3,Apartment for sale: Van Oldenbarneveldtstraat 64-3 1052 KD Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-64-3/43301517/,375000.0,430163.3058227565,Van Oldenbarneveldtstraat 64-3,West,amsterdam,1052 KD,52.3748902,4.8741387,46.0,2.0,1.0,1.0,1886.0,4.0,B,0,0,0,1,2026-05-03 16:14:51.280051+00:00,Log in to view,2026-05-03 16:14:51.280061+00:00,True,140.0,1,0.5,0.5,23.0,46.0,1.2573615767630928,1,515586,64.19,84063,0,0,0,4,55163.30582275649,0.12823805535260102,55163.30582275649
4892,Eendrachtstraat 2-H,Apartment for sale: Eendrachtstraat 2-H 1078 XX Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eendrachtstraat-2-h/43111844/,599000.0,686964.911338269,Eendrachtstraat 2-H,Zuid,amsterdam,1078 XX,52.3457885,4.8890185,76.0,2.0,1.0,1.0,1929.0,0.0,B,0,0,0,1,2026-05-03 19:57:31.571182+00:00,Log in to view,2026-05-03 19:57:31.571193+00:00,True,97.0,1,0.5,0.5,38.0,76.0,3.034481609819372,0,672188,76.31,84336,0,0,0,4,87964.91133826901,0.12804862357075197,87964.91133826901
4887,Gouden Leeuw 1019,Apartment for sale: Gouden Leeuw 1019 1103 KX Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gouden-leeuw-1019/43225751/,385000.0,441417.6373772158,Gouden Leeuw 1019,Zuidoost,amsterdam,1103 KX,52.3254737,4.9748245,108.0,4.0,3.0,1.0,1974.0,4.0,A,1,0,0,1,2026-05-03 19:57:31.458324+00:00,Log in to view,2026-05-03 19:57:31.458337+00:00,True,52.0,2,0.75,0.25,27.0,36.0,7.698788975498699,0,310870,74.96,44947,0,0,0,5,56417.63737721578,0.12781011133228415,56417.63737721578
4512,Niasstraat 34-E,Apartment for sale: Niasstraat 34-E 1095 VC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-niasstraat-34-e/43303937/,325000.0,372493.88434717455,Niasstraat 34-E,Oost,amsterdam,1095 VC,52.3649309,4.9428626,39.0,2.0,1.0,1.0,1974.0,5.0,D,1,0,0,1,2026-05-03 17:36:31.270407+00:00,Log in to view,2026-05-03 17:36:31.270418+00:00,True,52.0,2,0.5,0.5,19.5,39.0,3.5415856033632576,0,553018,75.73,77556,0,0,0,2,47493.88434717455,0.12750245398098656,47493.88434717455
4765,Victorieplein 39-1,Apartment for sale: Victorieplein 39-1 1078 PD Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-victorieplein-39-1/89728336/,750000.0,858927.9908508495,Victorieplein 39-1,Zuid,amsterdam,1078 PD,52.3456199,4.9025516,102.0,4.0,3.0,1.0,1974.0,1.0,C,1,0,0,1,2026-05-03 19:09:09.301881+00:00,Log in to view,2026-05-03 19:09:09.301890+00:00,True,52.0,2,0.75,0.25,25.5,34.0,3.1215995887362,0,672188,76.31,84336,0,0,0,3,108927.99085084954,0.12681853660741227,108927.99085084954
4727,Jan Olphert Vaillantlaan 49-C,Apartment for sale: Jan Olphert Vaillantlaan 49-C 1086 XZ Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-olphert-vaillantlaan-49-c/43315653/,395000.0,452262.1690426371,Jan Olphert Vaillantlaan 49-C,Zuid,amsterdam,1086 XZ,52.3622728,4.9784024,57.0,2.0,1.0,1.0,2006.0,2.0,A+,1,1,0,1,2026-05-03 18:54:44.163927+00:00,Log in to view,2026-05-03 18:54:44.163938+00:00,True,20.0,3,0.5,0.5,28.5,57.0,5.959703250103213,0,672188,76.31,84336,0,0,0,6,57262.169042637106,0.12661277675258906,57262.169042637106
4484,Oudezijds Achterburgwal 14-D,Apartment for sale: Oudezijds Achterburgwal 14-D 1012 DM Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oudezijds-achterburgwal-14-d/89738735/,925000.0,1058078.179495037,Oudezijds Achterburgwal 14-D,Centrum,amsterdam,1012 DM,52.3747909,4.9002584,117.0,3.0,2.0,1.0,1783.0,3.0,D,1,0,0,1,2026-05-03 17:26:43.052532+00:00,Log in to view,2026-05-03 17:26:43.052543+00:00,True,243.0,2,0.6666666666666666,0.3333333333333333,39.0,58.5,0.5694254913719169,1,647612,71.4,57168,0,0,0,2,133078.17949503707,0.1257734844872692,133078.17949503707
4832,Amerbos 177,Apartment for sale: Amerbos 177 1025 ZB Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amerbos-177/43142917/,295000.0,337438.7176786641,Amerbos 177,Noord,amsterdam,1025 ZB,52.4031139,4.9437582,57.0,2.0,1.0,1.0,1969.0,3.0,C,1,1,0,1,2026-05-03 19:31:04.832212+00:00,Log in to view,2026-05-03 19:31:04.832222+00:00,True,57.0,3,0.5,0.5,28.5,57.0,4.8332338060263975,0,463766,75.37,52528,0,0,0,3,42438.71767866408,0.1257671851369397,42438.71767866408
4538,Oogststraat 7-1,Apartment for sale: Oogststraat 7-1 1097 ZR Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oogststraat-7-1/43398335/,375000.0,428813.5179205687,Oogststraat 7-1,Oost,amsterdam,1097 ZR,52.3389445,4.9444873,58.0,3.0,2.0,1.0,1974.0,2.0,E,1,0,0,1,2026-05-03 17:46:21.856931+00:00,Log in to view,2026-05-03 17:46:21.856944+00:00,True,52.0,2,0.6666666666666666,0.3333333333333333,19.333333333333332,29.0,5.181985497998521,0,553018,75.73,77556,0,0,0,1,53813.5179205687,0.12549398671367643,53813.5179205687
4786,Kramatweg 92-1,Apartment for sale: Kramatweg 92-1 1095 KD Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kramatweg-92-1/43366923/,400000.0,457380.90318920766,Kramatweg 92-1,Oost,amsterdam,1095 KD,52.3588801,4.9446994,52.0,3.0,2.0,1.0,1926.0,2.0,B,1,0,0,1,2026-05-03 19:13:31.351487+00:00,Log in to view,2026-05-03 19:13:31.351498+00:00,True,100.0,2,0.6666666666666666,0.3333333333333333,17.333333333333332,26.0,3.8826082438396154,0,553018,75.73,77556,0,0,0,4,57380.90318920766,0.12545539787320448,57380.90318920766
4686,Jelle Posthumapad 66,House for sale: Jelle Posthumapad 66 1106 ZR Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-jelle-posthumapad-66/43138270/,450000.0,514234.82988757343,Jelle Posthumapad 66,Zuidoost,amsterdam,1106 ZR,52.2995335,4.9982869,102.0,5.0,4.0,1.0,1986.0,3.0,C,0,1,0,1,2026-05-03 18:37:43.239502+00:00,Log in to view,2026-05-03 18:37:43.239513+00:00,True,40.0,2,0.8,0.2,20.4,25.5,10.885391704887901,0,310870,74.96,44947,1,0,0,3,64234.82988757343,0.12491341728372818,64234.82988757343
4227,Admiraal De Ruijterweg 167-C,Apartment for sale: Admiraal De Ruijterweg 167-C 1056 GC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-167-c/89621062/,600000.0,685303.0673868691,Admiraal De Ruijterweg 167-C,West,amsterdam,1056 GC,52.3749191,4.858264,78.0,3.0,2.0,1.0,1912.0,2.0,C,1,0,0,0,2026-05-03 15:52:50.204694+00:00,Log in to view,2026-05-03 15:52:50.204706+00:00,True,114.0,1,0.6666666666666666,0.3333333333333333,26.0,39.0,2.327129674177763,0,515586,64.19,84063,0,0,0,3,85303.06738686911,0.12447495341314968,85303.06738686911
4802,Wittgensteinlaan 129,Apartment for sale: Wittgensteinlaan 129 1062 KC Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wittgensteinlaan-129/43247020/,550000.0,627536.1371601705,Wittgensteinlaan 129,Nieuw-West,amsterdam,1062 KC,52.3536668,4.8354579,92.0,3.0,2.0,1.0,1992.0,9.0,A,1,0,0,1,2026-05-03 19:18:04.462949+00:00,Log in to view,2026-05-03 19:18:04.462958+00:00,True,34.0,2,0.6666666666666666,0.3333333333333333,30.666666666666668,46.0,4.4238972976348645,0,419951,78.08,75057,0,0,0,5,77536.13716017047,0.12355644969076957,77536.13716017047
4519,Jacob Burggraafstraat 14,Apartment for sale: Jacob Burggraafstraat 14 1018 WA Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-burggraafstraat-14/89771417/,525000.0,598366.7596310886,Jacob Burggraafstraat 14,Centrum,amsterdam,1018 WA,52.3724716,4.9218031,71.0,4.0,3.0,2.0,1990.0,4.0,A,1,0,0,1,2026-05-03 17:36:31.385022+00:00,Log in to view,2026-05-03 17:36:31.385040+00:00,True,36.0,2,0.75,0.5,17.75,23.666666666666668,1.9969516365150002,1,647612,71.4,57168,0,0,0,5,73366.75963108859,0.12261168998812942,73366.75963108859
4231,Eerste Tuindwarsstraat 8-H,Apartment for sale: Eerste Tuindwarsstraat 8-H 1015 RV Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eerste-tuindwarsstraat-8-h/43201325/,985000.0,1121040.5600851134,Eerste Tuindwarsstraat 8-H,Centrum,amsterdam,1015 RV,52.3776002,4.8836388,123.0,5.0,3.0,1.0,1876.0,3.0,A,1,1,0,1,2026-05-03 15:52:50.282092+00:00,Log in to view,2026-05-03 15:52:50.282103+00:00,True,150.0,3,0.6,0.2,24.6,41.0,0.7844509782788196,1,647612,71.4,57168,0,0,0,5,136040.5600851134,0.12135204106690368,136040.5600851134
5095,Johan Kernstraat 13,House for sale: Johan Kernstraat 13 1065 VC Amsterdam [funda],house,https://www.funda.nl/en/detail/koop/amsterdam/huis-johan-kernstraat-13/43351071/,450000.0,510582.0703239667,Johan Kernstraat 13,Nieuw-West,amsterdam,1065 VC,52.3609495,4.82835,73.0,4.0,3.0,1.0,1956.0,3.0,A,0,1,0,1,2026-05-03 21:07:52.138388+00:00,Log in to view,2026-05-03 21:07:52.138398+00:00,True,70.0,2,0.75,0.25,18.25,24.333333333333332,4.550483781336481,0,419951,78.08,75057,1,0,0,5,60582.07032396668,0.11865295286520162,60582.07032396668
4228,J.H. Hisgenpad 1076,Apartment for sale: J.H. Hisgenpad 1076 1025 WK Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jh-hisgenpad-1076/89636468/,535000.0,606492.9903458633,J.H. Hisgenpad 1076,Noord,amsterdam,1025 WK,52.4011359,4.9271917,87.0,3.0,2.0,1.0,2023.0,2.0,A++,1,0,0,1,2026-05-03 15:52:50.226783+00:00,Log in to view,2026-05-03 15:52:50.226794+00:00,True,3.0,2,0.6666666666666666,0.3333333333333333,29.0,43.5,3.91955479329169,0,463766,75.37,52528,0,0,0,7,71492.99034586328,0.11787933493690197,71492.99034586328
4738,Ruysdaelkade 183-1,Apartment for sale: Ruysdaelkade 183-1 1072 AT Amsterdam [funda],apartment,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ruysdaelkade-183-1/89751834/,395000.0,447780.08784776716,Ruysdaelkade 183-1,Zuid,amsterdam,1072 AT,52.3524665,4.8869331,45.0,2.0,1.0,1.0,1896.0,1.0,D,0,0,0,1,2026-05-03 18:59:25.031345+00:00,Log in to view,2026-05-03 18:59:25.031356+00:00,True,130.0,1,0.5,0.5,22.5,45.0,2.313201033801242,0,672188,76.31,84336,0,0,0,2,52780.087847767165,0.11787055583791599,52780.087847767165
